# z r Bz Br
#--------------------
 -334 7 0.000584 -0.000042
 -334 8 0.000584 -0.000048
 -334 9 0.000584 -0.000054
 -334 10 0.000583 -0.00006
 -334 11 0.000582 -0.000065
 -334 12 0.000583 -0.000071
 -334 13 0.00058 -0.000078
 -334 14 0.00058 -0.000083
 -334 15 0.000579 -0.000089
 -334 16 0.000578 -0.000095
 -334 17 0.000577 -0.000101
 -334 18 0.000576 -0.000107
 -334 19 0.000574 -0.000112
 -334 20 0.000573 -0.000118
 -334 21 0.000571 -0.000124
 -334 22 0.000571 -0.000129
 -334 23 0.000569 -0.000135
 -334 24 0.000567 -0.000142
 -334 25 0.000565 -0.000147
 -334 26 0.000564 -0.000153
 -334 27 0.000562 -0.000158
 -334 28 0.00056 -0.000164
 -334 29 0.000559 -0.00017
 -334 30 0.000556 -0.000176
 -334 31 0.000554 -0.000181
 -334 32 0.000553 -0.000187
 -334 33 0.000551 -0.000193
 -334 34 0.000548 -0.000198
 -334 35 0.000545 -0.000204
 -334 36 0.000543 -0.000209
 -334 37 0.000541 -0.000215
 -334 38 0.00054 -0.000221
 -334 39 0.000536 -0.000226
 -334 40 0.000534 -0.000231
 -334 41 0.00053 -0.000236
 -334 42 0.000528 -0.000242
 -334 43 0.000526 -0.000248
 -334 44 0.000523 -0.000253
 -334 45 0.00052 -0.000258
 -334 46 0.000517 -0.000263
 -334 47 0.000514 -0.000269
 -334 48 0.000512 -0.000273
 -334 49 0.000509 -0.000279
 -334 50 0.000505 -0.000284
 -333 0 0.0006 0
 -333 1 0.000598 -0.000006
 -333 2 0.000598 -0.000012
 -333 3 0.000598 -0.000017
 -333 4 0.000598 -0.000023
 -333 5 0.000597 -0.00003
 -333 6 0.000597 -0.000036
 -333 7 0.000597 -0.000042
 -333 8 0.000596 -0.000048
 -333 9 0.000596 -0.000054
 -333 10 0.000595 -0.00006
 -333 11 0.000594 -0.000066
 -333 12 0.000594 -0.000072
 -333 13 0.000592 -0.000078
 -333 14 0.000592 -0.000084
 -333 15 0.00059 -0.00009
 -333 16 0.000589 -0.000096
 -333 17 0.000589 -0.000102
 -333 18 0.000588 -0.000108
 -333 19 0.000586 -0.000114
 -333 20 0.000584 -0.00012
 -333 21 0.000583 -0.000125
 -333 22 0.000581 -0.000131
 -333 23 0.000581 -0.000137
 -333 24 0.000579 -0.000143
 -333 25 0.000577 -0.000149
 -333 26 0.000575 -0.000155
 -333 27 0.000573 -0.000161
 -333 28 0.000572 -0.000166
 -333 29 0.000571 -0.000172
 -333 30 0.000568 -0.000178
 -333 31 0.000565 -0.000183
 -333 32 0.000565 -0.000189
 -333 33 0.000562 -0.000195
 -333 34 0.000559 -0.0002
 -333 35 0.000557 -0.000206
 -333 36 0.000555 -0.000212
 -333 37 0.000553 -0.000217
 -333 38 0.00055 -0.000223
 -333 39 0.000548 -0.000228
 -333 40 0.000545 -0.000234
 -333 41 0.000542 -0.000239
 -333 42 0.000539 -0.000245
 -333 43 0.000537 -0.00025
 -333 44 0.000535 -0.000256
 -333 45 0.000531 -0.000261
 -333 46 0.000527 -0.000266
 -333 47 0.000524 -0.000272
 -333 48 0.000522 -0.000277
 -333 49 0.00052 -0.000282
 -333 50 0.000516 -0.000288
 -332 0 0.000613 0
 -332 1 0.00061 -0.000006
 -332 2 0.00061 -0.000012
 -332 3 0.000611 -0.000019
 -332 4 0.00061 -0.000024
 -332 5 0.000609 -0.000031
 -332 6 0.000609 -0.000037
 -332 7 0.000609 -0.000043
 -332 8 0.000608 -0.000049
 -332 9 0.000608 -0.000055
 -332 10 0.000607 -0.000061
 -332 11 0.000607 -0.000067
 -332 12 0.000606 -0.000073
 -332 13 0.000605 -0.000079
 -332 14 0.000604 -0.000085
 -332 15 0.000602 -0.000091
 -332 16 0.000601 -0.000097
 -332 17 0.000601 -0.000104
 -332 18 0.000599 -0.000109
 -332 19 0.000598 -0.000115
 -332 20 0.000597 -0.000121
 -332 21 0.000595 -0.000127
 -332 22 0.000594 -0.000133
 -332 23 0.000593 -0.000139
 -332 24 0.000591 -0.000145
 -332 25 0.000589 -0.00015
 -332 26 0.000588 -0.000156
 -332 27 0.000585 -0.000162
 -332 28 0.000584 -0.000168
 -332 29 0.000582 -0.000174
 -332 30 0.000579 -0.00018
 -332 31 0.000578 -0.000186
 -332 32 0.000576 -0.000191
 -332 33 0.000573 -0.000197
 -332 34 0.000571 -0.000203
 -332 35 0.000569 -0.000209
 -332 36 0.000566 -0.000215
 -332 37 0.000564 -0.00022
 -332 38 0.000562 -0.000226
 -332 39 0.000559 -0.000231
 -332 40 0.000555 -0.000236
 -332 41 0.000553 -0.000242
 -332 42 0.00055 -0.000247
 -332 43 0.000548 -0.000253
 -332 44 0.000546 -0.000259
 -332 45 0.000542 -0.000264
 -332 46 0.000539 -0.000269
 -332 47 0.000536 -0.000274
 -332 48 0.000534 -0.00028
 -332 49 0.000531 -0.000285
 -332 50 0.000527 -0.00029
 -331 0 0.000623 0
 -331 1 0.000622 -0.000006
 -331 2 0.000623 -0.000012
 -331 3 0.000623 -0.000019
 -331 4 0.000622 -0.000025
 -331 5 0.000622 -0.000031
 -331 6 0.000621 -0.000037
 -331 7 0.000621 -0.000043
 -331 8 0.000621 -0.000049
 -331 9 0.00062 -0.000055
 -331 10 0.000619 -0.000062
 -331 11 0.000619 -0.000068
 -331 12 0.000618 -0.000074
 -331 13 0.000616 -0.000079
 -331 14 0.000614 -0.000085
 -331 15 0.000615 -0.000092
 -331 16 0.000614 -0.000098
 -331 17 0.000614 -0.000105
 -331 18 0.000611 -0.000111
 -331 19 0.00061 -0.000116
 -331 20 0.000609 -0.000123
 -331 21 0.000606 -0.000129
 -331 22 0.000606 -0.000135
 -331 23 0.000604 -0.00014
 -331 24 0.000602 -0.000146
 -331 25 0.000601 -0.000152
 -331 26 0.0006 -0.000159
 -331 27 0.000597 -0.000165
 -331 28 0.000595 -0.00017
 -331 29 0.000593 -0.000176
 -331 30 0.000592 -0.000182
 -331 31 0.00059 -0.000188
 -331 32 0.000587 -0.000193
 -331 33 0.000585 -0.000199
 -331 34 0.000582 -0.000205
 -331 35 0.000582 -0.00021
 -331 36 0.000578 -0.000217
 -331 37 0.000575 -0.000222
 -331 38 0.000572 -0.000227
 -331 39 0.000571 -0.000233
 -331 40 0.000567 -0.000239
 -331 41 0.000565 -0.000244
 -331 42 0.000562 -0.00025
 -331 43 0.00056 -0.000256
 -331 44 0.000557 -0.000261
 -331 45 0.000553 -0.000267
 -331 46 0.00055 -0.000272
 -331 47 0.000548 -0.000278
 -331 48 0.000544 -0.000283
 -331 49 0.000542 -0.000288
 -331 50 0.000538 -0.000294
 -330 0 0.000634 0
 -330 1 0.000636 -0.000006
 -330 2 0.000636 -0.000012
 -330 3 0.000635 -0.000019
 -330 4 0.000635 -0.000025
 -330 5 0.000635 -0.000032
 -330 6 0.000634 -0.000038
 -330 7 0.000633 -0.000044
 -330 8 0.000633 -0.00005
 -330 9 0.000633 -0.000056
 -330 10 0.000631 -0.000062
 -330 11 0.000632 -0.000068
 -330 12 0.00063 -0.000075
 -330 13 0.000628 -0.000081
 -330 14 0.00063 -0.000088
 -330 15 0.000628 -0.000094
 -330 16 0.000626 -0.000099
 -330 17 0.000626 -0.000105
 -330 18 0.000624 -0.000112
 -330 19 0.000622 -0.000118
 -330 20 0.000622 -0.000124
 -330 21 0.000619 -0.00013
 -330 22 0.000619 -0.000136
 -330 23 0.000616 -0.000142
 -330 24 0.000614 -0.000148
 -330 25 0.000614 -0.000154
 -330 26 0.000611 -0.00016
 -330 27 0.000609 -0.000166
 -330 28 0.000607 -0.000171
 -330 29 0.000606 -0.000178
 -330 30 0.000604 -0.000184
 -330 31 0.000601 -0.00019
 -330 32 0.000599 -0.000196
 -330 33 0.000596 -0.000201
 -330 34 0.000595 -0.000208
 -330 35 0.000593 -0.000213
 -330 36 0.00059 -0.000219
 -330 37 0.000587 -0.000224
 -330 38 0.000585 -0.00023
 -330 39 0.000583 -0.000236
 -330 40 0.000579 -0.000242
 -330 41 0.000577 -0.000247
 -330 42 0.000573 -0.000253
 -330 43 0.000571 -0.000259
 -330 44 0.000569 -0.000264
 -330 45 0.000565 -0.00027
 -330 46 0.000562 -0.000275
 -330 47 0.000559 -0.000281
 -330 48 0.000556 -0.000286
 -330 49 0.000552 -0.000292
 -330 50 0.000549 -0.000297
 -329 0 0.000648 0
 -329 1 0.000648 -0.000007
 -329 2 0.000647 -0.000013
 -329 3 0.000647 -0.000019
 -329 4 0.000647 -0.000025
 -329 5 0.000648 -0.000032
 -329 6 0.000647 -0.000038
 -329 7 0.000646 -0.000044
 -329 8 0.000646 -0.000051
 -329 9 0.000645 -0.000057
 -329 10 0.000644 -0.000063
 -329 11 0.000645 -0.00007
 -329 12 0.000642 -0.000075
 -329 13 0.000641 -0.000082
 -329 14 0.000641 -0.000088
 -329 15 0.00064 -0.000094
 -329 16 0.000638 -0.000101
 -329 17 0.000638 -0.000107
 -329 18 0.000637 -0.000113
 -329 19 0.000635 -0.000119
 -329 20 0.000634 -0.000125
 -329 21 0.000631 -0.000131
 -329 22 0.000631 -0.000138
 -329 23 0.000628 -0.000144
 -329 24 0.000627 -0.00015
 -329 25 0.000625 -0.000156
 -329 26 0.000623 -0.000162
 -329 27 0.000622 -0.000167
 -329 28 0.00062 -0.000174
 -329 29 0.000618 -0.00018
 -329 30 0.000615 -0.000186
 -329 31 0.000614 -0.000192
 -329 32 0.000611 -0.000198
 -329 33 0.000608 -0.000204
 -329 34 0.000607 -0.000209
 -329 35 0.000604 -0.000216
 -329 36 0.000601 -0.000222
 -329 37 0.000599 -0.000227
 -329 38 0.000597 -0.000233
 -329 39 0.000594 -0.000239
 -329 40 0.000591 -0.000245
 -329 41 0.000589 -0.000251
 -329 42 0.000586 -0.000256
 -329 43 0.000582 -0.000261
 -329 44 0.00058 -0.000267
 -329 45 0.000576 -0.000273
 -329 46 0.000574 -0.000279
 -329 47 0.000571 -0.000284
 -329 48 0.000567 -0.00029
 -329 49 0.000564 -0.000295
 -329 50 0.00056 -0.0003
 -328 0 0.000661 0
 -328 1 0.00066 -0.000005
 -328 2 0.00066 -0.000013
 -328 3 0.00066 -0.000019
 -328 4 0.00066 -0.000025
 -328 5 0.000659 -0.000032
 -328 6 0.00066 -0.000038
 -328 7 0.000659 -0.000045
 -328 8 0.000658 -0.000051
 -328 9 0.000658 -0.000058
 -328 10 0.000657 -0.000064
 -328 11 0.000656 -0.00007
 -328 12 0.000654 -0.000076
 -328 13 0.000654 -0.000083
 -328 14 0.000654 -0.000089
 -328 15 0.000653 -0.000095
 -328 16 0.000652 -0.000102
 -328 17 0.00065 -0.000109
 -328 18 0.000648 -0.000114
 -328 19 0.000647 -0.00012
 -328 20 0.000647 -0.000127
 -328 21 0.000644 -0.000133
 -328 22 0.000643 -0.000139
 -328 23 0.000641 -0.000145
 -328 24 0.00064 -0.000152
 -328 25 0.000637 -0.000158
 -328 26 0.000635 -0.000164
 -328 27 0.000635 -0.000171
 -328 28 0.000632 -0.000176
 -328 29 0.00063 -0.000183
 -328 30 0.000627 -0.000189
 -328 31 0.000627 -0.000194
 -328 32 0.000623 -0.000201
 -328 33 0.00062 -0.000206
 -328 34 0.000618 -0.000212
 -328 35 0.000618 -0.000218
 -328 36 0.000613 -0.000224
 -328 37 0.000611 -0.000229
 -328 38 0.000609 -0.000235
 -328 39 0.000606 -0.000242
 -328 40 0.000604 -0.000248
 -328 41 0.000601 -0.000253
 -328 42 0.000598 -0.000259
 -328 43 0.000594 -0.000264
 -328 44 0.000593 -0.00027
 -328 45 0.000588 -0.000276
 -328 46 0.000586 -0.000282
 -328 47 0.000583 -0.000287
 -328 48 0.000579 -0.000293
 -328 49 0.000575 -0.000298
 -328 50 0.000572 -0.000305
 -327 0 0.000672 0
 -327 1 0.000673 -0.000007
 -327 2 0.000673 -0.000012
 -327 3 0.000673 -0.000019
 -327 4 0.000673 -0.000025
 -327 5 0.000672 -0.000032
 -327 6 0.000672 -0.000039
 -327 7 0.000672 -0.000045
 -327 8 0.00067 -0.000052
 -327 9 0.00067 -0.000059
 -327 10 0.00067 -0.000064
 -327 11 0.000668 -0.000071
 -327 12 0.000668 -0.000077
 -327 13 0.000667 -0.000084
 -327 14 0.000666 -0.00009
 -327 15 0.000665 -0.000096
 -327 16 0.000665 -0.000103
 -327 17 0.000662 -0.000109
 -327 18 0.000661 -0.000116
 -327 19 0.00066 -0.000122
 -327 20 0.00066 -0.000128
 -327 21 0.000657 -0.000135
 -327 22 0.000655 -0.000141
 -327 23 0.000655 -0.000147
 -327 24 0.000652 -0.000153
 -327 25 0.00065 -0.00016
 -327 26 0.000648 -0.000166
 -327 27 0.000647 -0.000172
 -327 28 0.000645 -0.000178
 -327 29 0.000643 -0.000184
 -327 30 0.000639 -0.000191
 -327 31 0.000639 -0.000197
 -327 32 0.000635 -0.000202
 -327 33 0.000634 -0.000208
 -327 34 0.00063 -0.000215
 -327 35 0.000629 -0.000221
 -327 36 0.000626 -0.000227
 -327 37 0.000623 -0.000232
 -327 38 0.000621 -0.000238
 -327 39 0.000618 -0.000244
 -327 40 0.000615 -0.00025
 -327 41 0.000612 -0.000256
 -327 42 0.000609 -0.000262
 -327 43 0.000607 -0.000268
 -327 44 0.000604 -0.000274
 -327 45 0.000601 -0.000279
 -327 46 0.000597 -0.000285
 -327 47 0.000594 -0.00029
 -327 48 0.000591 -0.000296
 -327 49 0.000587 -0.000301
 -327 50 0.000583 -0.000307
 -326 0 0.000687 0
 -326 1 0.000687 -0.000006
 -326 2 0.000686 -0.000013
 -326 3 0.000686 -0.000019
 -326 4 0.000686 -0.000026
 -326 5 0.000685 -0.000033
 -326 6 0.000685 -0.000039
 -326 7 0.000685 -0.000045
 -326 8 0.000685 -0.000052
 -326 9 0.000682 -0.000059
 -326 10 0.000683 -0.000065
 -326 11 0.000681 -0.000072
 -326 12 0.000681 -0.000078
 -326 13 0.00068 -0.000085
 -326 14 0.000679 -0.000091
 -326 15 0.000677 -0.000097
 -326 16 0.000677 -0.000104
 -326 17 0.000675 -0.000111
 -326 18 0.000675 -0.000116
 -326 19 0.000673 -0.000123
 -326 20 0.000671 -0.00013
 -326 21 0.00067 -0.000136
 -326 22 0.000668 -0.000142
 -326 23 0.000667 -0.000149
 -326 24 0.000664 -0.000155
 -326 25 0.000663 -0.000161
 -326 26 0.000661 -0.000167
 -326 27 0.000659 -0.000174
 -326 28 0.000656 -0.00018
 -326 29 0.000656 -0.000186
 -326 30 0.000653 -0.000192
 -326 31 0.000649 -0.000198
 -326 32 0.000649 -0.000205
 -326 33 0.000646 -0.000211
 -326 34 0.000643 -0.000217
 -326 35 0.000641 -0.000224
 -326 36 0.000638 -0.000229
 -326 37 0.000636 -0.000235
 -326 38 0.000633 -0.000241
 -326 39 0.00063 -0.000247
 -326 40 0.000627 -0.000253
 -326 41 0.000624 -0.000259
 -326 42 0.000621 -0.000265
 -326 43 0.00062 -0.000271
 -326 44 0.000615 -0.000276
 -326 45 0.000613 -0.000283
 -326 46 0.000608 -0.000288
 -326 47 0.000605 -0.000293
 -326 48 0.000602 -0.000299
 -326 49 0.0006 -0.000305
 -326 50 0.000595 -0.000311
 -325 0 0.000701 0
 -325 1 0.0007 -0.000006
 -325 2 0.000699 -0.000014
 -325 3 0.000699 -0.00002
 -325 4 0.000699 -0.000026
 -325 5 0.000698 -0.000033
 -325 6 0.000698 -0.00004
 -325 7 0.000698 -0.000046
 -325 8 0.000698 -0.000052
 -325 9 0.000696 -0.000059
 -325 10 0.000696 -0.000066
 -325 11 0.000695 -0.000072
 -325 12 0.000694 -0.000079
 -325 13 0.000694 -0.000086
 -325 14 0.000692 -0.000092
 -325 15 0.000691 -0.000099
 -325 16 0.00069 -0.000105
 -325 17 0.000689 -0.000112
 -325 18 0.000687 -0.000119
 -325 19 0.000685 -0.000125
 -325 20 0.000683 -0.000132
 -325 21 0.000682 -0.000138
 -325 22 0.000681 -0.000144
 -325 23 0.00068 -0.00015
 -325 24 0.000677 -0.000157
 -325 25 0.000676 -0.000163
 -325 26 0.000674 -0.000169
 -325 27 0.000672 -0.000176
 -325 28 0.00067 -0.000183
 -325 29 0.000667 -0.000189
 -325 30 0.000665 -0.000194
 -325 31 0.000663 -0.000201
 -325 32 0.000661 -0.000207
 -325 33 0.000658 -0.000213
 -325 34 0.000656 -0.00022
 -325 35 0.000653 -0.000225
 -325 36 0.000651 -0.000231
 -325 37 0.000648 -0.000238
 -325 38 0.000645 -0.000244
 -325 39 0.000642 -0.00025
 -325 40 0.00064 -0.000256
 -325 41 0.000637 -0.000263
 -325 42 0.000634 -0.000269
 -325 43 0.00063 -0.000274
 -325 44 0.000627 -0.000279
 -325 45 0.000624 -0.000285
 -325 46 0.00062 -0.000291
 -325 47 0.000618 -0.000297
 -325 48 0.000614 -0.000303
 -325 49 0.000611 -0.000308
 -325 50 0.000608 -0.000314
 -324 0 0.000714 0
 -324 1 0.000712 -0.000007
 -324 2 0.000714 -0.000013
 -324 3 0.000712 -0.00002
 -324 4 0.000712 -0.000027
 -324 5 0.000712 -0.000034
 -324 6 0.000711 -0.00004
 -324 7 0.000711 -0.000047
 -324 8 0.000709 -0.000053
 -324 9 0.00071 -0.00006
 -324 10 0.00071 -0.000067
 -324 11 0.000709 -0.000074
 -324 12 0.000707 -0.00008
 -324 13 0.000706 -0.000086
 -324 14 0.000706 -0.000093
 -324 15 0.000704 -0.0001
 -324 16 0.000703 -0.000106
 -324 17 0.000702 -0.000113
 -324 18 0.0007 -0.00012
 -324 19 0.000699 -0.000126
 -324 20 0.000697 -0.000132
 -324 21 0.000696 -0.000139
 -324 22 0.000694 -0.000146
 -324 23 0.000693 -0.000152
 -324 24 0.000691 -0.000159
 -324 25 0.000688 -0.000165
 -324 26 0.000687 -0.000171
 -324 27 0.000685 -0.000178
 -324 28 0.000683 -0.000184
 -324 29 0.000679 -0.00019
 -324 30 0.000679 -0.000197
 -324 31 0.000676 -0.000203
 -324 32 0.000674 -0.000209
 -324 33 0.000671 -0.000216
 -324 34 0.000669 -0.000223
 -324 35 0.000665 -0.000229
 -324 36 0.000663 -0.000235
 -324 37 0.000661 -0.000241
 -324 38 0.000657 -0.000246
 -324 39 0.000655 -0.000252
 -324 40 0.000652 -0.000259
 -324 41 0.000649 -0.000265
 -324 42 0.000646 -0.00027
 -324 43 0.000642 -0.000277
 -324 44 0.00064 -0.000283
 -324 45 0.000636 -0.000288
 -324 46 0.000631 -0.000294
 -324 47 0.00063 -0.0003
 -324 48 0.000627 -0.000306
 -324 49 0.000623 -0.000312
 -324 50 0.00062 -0.000318
 -323 0 0.000726 0
 -323 1 0.000727 -0.000007
 -323 2 0.000727 -0.000014
 -323 3 0.000726 -0.00002
 -323 4 0.000725 -0.000027
 -323 5 0.000725 -0.000034
 -323 6 0.000725 -0.000041
 -323 7 0.000724 -0.000048
 -323 8 0.000723 -0.000053
 -323 9 0.000724 -0.000061
 -323 10 0.000723 -0.000068
 -323 11 0.000721 -0.000075
 -323 12 0.00072 -0.000082
 -323 13 0.000719 -0.000088
 -323 14 0.00072 -0.000095
 -323 15 0.000717 -0.000101
 -323 16 0.000716 -0.000108
 -323 17 0.000715 -0.000115
 -323 18 0.000714 -0.000121
 -323 19 0.000713 -0.000127
 -323 20 0.00071 -0.000134
 -323 21 0.000709 -0.000141
 -323 22 0.000708 -0.000147
 -323 23 0.000705 -0.000154
 -323 24 0.000703 -0.000161
 -323 25 0.000702 -0.000167
 -323 26 0.0007 -0.000173
 -323 27 0.000698 -0.00018
 -323 28 0.000696 -0.000186
 -323 29 0.000692 -0.000192
 -323 30 0.000692 -0.0002
 -323 31 0.000688 -0.000206
 -323 32 0.000687 -0.000212
 -323 33 0.000685 -0.000219
 -323 34 0.000681 -0.000224
 -323 35 0.000678 -0.000231
 -323 36 0.000676 -0.000237
 -323 37 0.000674 -0.000243
 -323 38 0.000669 -0.00025
 -323 39 0.000669 -0.000256
 -323 40 0.000665 -0.000262
 -323 41 0.000661 -0.000268
 -323 42 0.000658 -0.000274
 -323 43 0.000655 -0.000279
 -323 44 0.000653 -0.000286
 -323 45 0.000649 -0.000292
 -323 46 0.000645 -0.000298
 -323 47 0.000642 -0.000304
 -323 48 0.00064 -0.000309
 -323 49 0.000635 -0.000315
 -323 50 0.000631 -0.000321
 -322 0 0.000739 0
 -322 1 0.00074 -0.000007
 -322 2 0.00074 -0.000014
 -322 3 0.00074 -0.00002
 -322 4 0.000739 -0.000028
 -322 5 0.000739 -0.000034
 -322 6 0.000739 -0.00004
 -322 7 0.000737 -0.000048
 -322 8 0.000737 -0.000055
 -322 9 0.000736 -0.000062
 -322 10 0.000736 -0.000068
 -322 11 0.000735 -0.000075
 -322 12 0.000733 -0.000082
 -322 13 0.000733 -0.000089
 -322 14 0.000733 -0.000096
 -322 15 0.00073 -0.000102
 -322 16 0.000729 -0.000109
 -322 17 0.000729 -0.000116
 -322 18 0.000727 -0.000122
 -322 19 0.000725 -0.000129
 -322 20 0.000724 -0.000136
 -322 21 0.000723 -0.000142
 -322 22 0.000721 -0.000149
 -322 23 0.000719 -0.000156
 -322 24 0.000716 -0.000163
 -322 25 0.000715 -0.00017
 -322 26 0.000712 -0.000176
 -322 27 0.000711 -0.000182
 -322 28 0.000709 -0.00019
 -322 29 0.000707 -0.000196
 -322 30 0.000704 -0.000202
 -322 31 0.000701 -0.000208
 -322 32 0.0007 -0.000214
 -322 33 0.000697 -0.000221
 -322 34 0.000694 -0.000227
 -322 35 0.000692 -0.000234
 -322 36 0.000689 -0.00024
 -322 37 0.000686 -0.000245
 -322 38 0.000684 -0.000253
 -322 39 0.000681 -0.000259
 -322 40 0.000678 -0.000264
 -322 41 0.000674 -0.000271
 -322 42 0.000671 -0.000277
 -322 43 0.000668 -0.000283
 -322 44 0.000665 -0.000289
 -322 45 0.000661 -0.000295
 -322 46 0.000658 -0.000301
 -322 47 0.000654 -0.000307
 -322 48 0.000651 -0.000313
 -322 49 0.000648 -0.000319
 -322 50 0.000644 -0.000325
 -321 0 0.000755 0
 -321 1 0.000754 -0.000007
 -321 2 0.000753 -0.000014
 -321 3 0.000754 -0.00002
 -321 4 0.000753 -0.000028
 -321 5 0.000753 -0.000035
 -321 6 0.000751 -0.000042
 -321 7 0.000751 -0.000048
 -321 8 0.000751 -0.000055
 -321 9 0.00075 -0.000062
 -321 10 0.000749 -0.000069
 -321 11 0.000749 -0.000076
 -321 12 0.000748 -0.000083
 -321 13 0.000746 -0.00009
 -321 14 0.000746 -0.000097
 -321 15 0.000745 -0.000104
 -321 16 0.000743 -0.00011
 -321 17 0.000742 -0.000118
 -321 18 0.000741 -0.000125
 -321 19 0.000739 -0.000131
 -321 20 0.000738 -0.000138
 -321 21 0.000735 -0.000144
 -321 22 0.000734 -0.000151
 -321 23 0.000732 -0.000157
 -321 24 0.000731 -0.000164
 -321 25 0.000729 -0.00017
 -321 26 0.000725 -0.000176
 -321 27 0.000724 -0.000184
 -321 28 0.000722 -0.000191
 -321 29 0.000719 -0.000198
 -321 30 0.000717 -0.000203
 -321 31 0.000716 -0.00021
 -321 32 0.000713 -0.000217
 -321 33 0.000711 -0.000223
 -321 34 0.000709 -0.00023
 -321 35 0.000705 -0.000236
 -321 36 0.000702 -0.000242
 -321 37 0.000699 -0.00025
 -321 38 0.000697 -0.000255
 -321 39 0.000692 -0.000261
 -321 40 0.00069 -0.000267
 -321 41 0.000687 -0.000274
 -321 42 0.000684 -0.00028
 -321 43 0.000681 -0.000286
 -321 44 0.000678 -0.000292
 -321 45 0.000674 -0.000299
 -321 46 0.00067 -0.000305
 -321 47 0.000667 -0.00031
 -321 48 0.000664 -0.000317
 -321 49 0.000661 -0.000323
 -321 50 0.000656 -0.000329
 -320 0 0.000772 0
 -320 1 0.000768 -0.000007
 -320 2 0.000767 -0.000014
 -320 3 0.000768 -0.000021
 -320 4 0.000767 -0.000028
 -320 5 0.000766 -0.000035
 -320 6 0.000766 -0.000042
 -320 7 0.000764 -0.000049
 -320 8 0.000766 -0.000056
 -320 9 0.000765 -0.000063
 -320 10 0.000764 -0.00007
 -320 11 0.000763 -0.000077
 -320 12 0.000762 -0.000084
 -320 13 0.00076 -0.000091
 -320 14 0.000759 -0.000097
 -320 15 0.000758 -0.000104
 -320 16 0.000757 -0.000111
 -320 17 0.000756 -0.000118
 -320 18 0.000754 -0.000125
 -320 19 0.000752 -0.000132
 -320 20 0.000751 -0.000139
 -320 21 0.00075 -0.000146
 -320 22 0.000748 -0.000153
 -320 23 0.000745 -0.00016
 -320 24 0.000744 -0.000166
 -320 25 0.000743 -0.000173
 -320 26 0.00074 -0.00018
 -320 27 0.000738 -0.000186
 -320 28 0.000735 -0.000193
 -320 29 0.000733 -0.0002
 -320 30 0.000731 -0.000206
 -320 31 0.000729 -0.000214
 -320 32 0.000726 -0.00022
 -320 33 0.000723 -0.000226
 -320 34 0.000721 -0.000232
 -320 35 0.000719 -0.000239
 -320 36 0.000715 -0.000246
 -320 37 0.000713 -0.000252
 -320 38 0.000709 -0.000258
 -320 39 0.000705 -0.000265
 -320 40 0.000703 -0.000271
 -320 41 0.0007 -0.000277
 -320 42 0.000697 -0.000284
 -320 43 0.000693 -0.00029
 -320 44 0.00069 -0.000295
 -320 45 0.000687 -0.000302
 -320 46 0.000683 -0.000308
 -320 47 0.00068 -0.000315
 -320 48 0.000676 -0.00032
 -320 49 0.000673 -0.000326
 -320 50 0.000669 -0.000332
 -319 0 0.000786 0
 -319 1 0.000782 -0.000007
 -319 2 0.000781 -0.000014
 -319 3 0.000782 -0.000021
 -319 4 0.000781 -0.000029
 -319 5 0.000781 -0.000035
 -319 6 0.00078 -0.000042
 -319 7 0.00078 -0.000049
 -319 8 0.000781 -0.000057
 -319 9 0.000779 -0.000064
 -319 10 0.000778 -0.000071
 -319 11 0.000776 -0.000078
 -319 12 0.000775 -0.000085
 -319 13 0.000774 -0.000092
 -319 14 0.000773 -0.000099
 -319 15 0.000772 -0.000106
 -319 16 0.000772 -0.000113
 -319 17 0.00077 -0.00012
 -319 18 0.000768 -0.000127
 -319 19 0.000766 -0.000134
 -319 20 0.000765 -0.000141
 -319 21 0.000764 -0.000148
 -319 22 0.000761 -0.000154
 -319 23 0.00076 -0.000161
 -319 24 0.000758 -0.000168
 -319 25 0.000756 -0.000175
 -319 26 0.000754 -0.000181
 -319 27 0.000752 -0.000188
 -319 28 0.00075 -0.000196
 -319 29 0.000746 -0.000202
 -319 30 0.000746 -0.000209
 -319 31 0.00074 -0.000215
 -319 32 0.000739 -0.000222
 -319 33 0.000736 -0.000229
 -319 34 0.000733 -0.000235
 -319 35 0.000734 -0.000242
 -319 36 0.000727 -0.000248
 -319 37 0.000726 -0.000255
 -319 38 0.000723 -0.000261
 -319 39 0.00072 -0.000267
 -319 40 0.000716 -0.000274
 -319 41 0.000714 -0.000281
 -319 42 0.00071 -0.000287
 -319 43 0.000706 -0.000294
 -319 44 0.000703 -0.0003
 -319 45 0.000699 -0.000306
 -319 46 0.000696 -0.000312
 -319 47 0.000693 -0.000318
 -319 48 0.000688 -0.000324
 -319 49 0.000688 -0.000331
 -319 50 0.000682 -0.000336
 -318 0 0.000801 0
 -318 1 0.000796 -0.000007
 -318 2 0.000795 -0.000014
 -318 3 0.000796 -0.000021
 -318 4 0.000795 -0.000029
 -318 5 0.000795 -0.000036
 -318 6 0.000795 -0.000043
 -318 7 0.000794 -0.000051
 -318 8 0.000795 -0.000058
 -318 9 0.000793 -0.000065
